Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre;Ano de Referência;CNPJ_Fundo;Nome_Fundo
Fundo;48.904.259/0001-93;2023-09-29;1;2023-11-14;CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-12-19;INVESTIDOR PROFISSIONAL;BR0EL0CTF001;151213.54843465;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48904259000193;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29;2023;;
Fundo;48.904.259/0001-93;2023-12-29;2;2024-02-15;CARFAN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-12-19;INVESTIDOR PROFISSIONAL;BR0EL0CTF001;151300.12177204;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48904259000193;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29;2023;;
Fundo;48.916.246/0001-34;2023-03-31;1;2023-05-15;CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II;2023-01-03;INVESTIDORES EM GERAL;BRCPFOCTF002;2834551.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-03-31;2023;;
Fundo;48.916.246/0001-34;2023-06-30;1;2023-08-14;CAPITANIA REIT FOF - FUNDO DE INVESTIMENTO IMOBILIARIO II;2023-01-03;INVESTIDORES EM GERAL;BRCPFOCTF002;2834551.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-06-30;2023;;
Fundo;48.916.699/0001-60;2023-03-31;1;2023-05-15;CORPORATE OFFICE PROPERTIES FII;2023-01-04;INVESTIDOR QUALIFICADO;BRCOPPCTF001;1421086.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-03-31;2023;;
Fundo;48.916.699/0001-60;2023-06-30;1;2023-08-14;CORPORATE OFFICE PROPERTIES FII - FUNDO DE INV.  IMOBILIARIO;2023-01-04;INVESTIDOR QUALIFICADO;BRCOPPCTF001;1583087.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-06-30;2023;;
Fundo;48.916.699/0001-60;2023-09-30;1;2023-11-14;CORPORATE OFFICE PROPERTIES FII - FII;2023-01-04;INVESTIDOR QUALIFICADO;BRCOPPCTF001;1583087.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30;2023;;
Fundo;48.916.699/0001-60;2023-12-31;1;2024-02-07;CAPITANIA OFFICE FII - FUNDO DE INVESTIMENTO IMOBILIARIO;2023-01-04;INVESTIDOR QUALIFICADO;BRCOPPCTF001;1734737.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31;2023;;
Fundo;48.955.582/0001-96;2023-03-31;1;2023-05-15;BRK DESENVOLVIMENTO IMOBILIARIO FII;2022-12-23;INVESTIDOR PROFISSIONAL;BR0EHDCTF009;72906.43180473;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;PLANNER CORRETORA DE VALORES S.A.;48955582000196;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2023-03-31;2023;;
Fundo;48.955.582/0001-96;2023-06-30;1;2023-08-14;BRK DESENVOLVIMENTO IMOBILIARIO FII;2022-12-23;INVESTIDOR PROFISSIONAL;BR0EHDCTF009;72906.43180473;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;PLANNER CORRETORA DE VALORES S.A.;48955582000196;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2023-06-30;2023;;
Fundo;48.955.582/0001-96;2023-09-30;1;2023-11-06;BRK DESENVOLVIMENTO IMOBILIARIO FII;2022-12-23;INVESTIDOR PROFISSIONAL;BR0EHDCTF009;72906.43180473;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;PLANNER CORRETORA DE VALORES S.A.;48955582000196;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2023-09-30;2023;;
Fundo;48.955.582/0001-96;2023-12-29;1;2024-02-14;BRK DESENVOLVIMENTO IMOBILIARIO FII;2022-12-23;INVESTIDOR PROFISSIONAL;BR0EHDCTF009;72906.43180473;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;PLANNER CORRETORA DE VALORES S.A.;48955582000196;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2023-12-29;2023;;
Fundo;48.961.539/0001-33;2023-03-31;2;2023-05-12;BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-22;INVESTIDOR PROFISSIONAL;;236898.8448;Não;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;48961539000133;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2023-03-31;2023;;
Fundo;48.961.539/0001-33;2023-06-30;1;2023-08-14;BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-22;INVESTIDOR PROFISSIONAL;BR0EQ0CTF006;236898.8448;Não;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;48961539000133;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2023-06-30;2023;;
Fundo;48.961.539/0001-33;2023-09-30;1;2023-11-01;BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-22;INVESTIDOR PROFISSIONAL;BR0EQ0CTF006;236898.8448;Não;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;48961539000133;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2023-09-30;2023;;
Fundo;48.961.539/0001-33;2023-12-31;1;2024-02-09;BRYGGEN FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-22;INVESTIDOR PROFISSIONAL;BR0EQ0CTF006;236898.8448;Não;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;48961539000133;Praia de Botafogo;501;Torre Corcovado, 5º andar - parte;Botafogo;Rio de Janeiro;RJ;22250040;(21) 3262-9600;;;https://www.btgpactual.com/;ol-reguladores@btgpactual.com;2023-12-31;2023;;
Fundo;48.964.604/0001-84;2023-03-31;1;2023-05-11;GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-03-07;INVESTIDOR PROFISSIONAL;0000;130.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Não;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;48964604000184;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;www.idsf.com.br;administracao@idsf.com.br;2023-03-31;2023;;
Fundo;48.964.604/0001-84;2023-06-30;1;2023-08-10;GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-03-07;INVESTIDOR PROFISSIONAL;0000;611.92;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Não;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;48964604000184;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;www.idsf.com.br;administracao@idsf.com.br;2023-06-30;2023;;
Fundo;48.964.604/0001-84;2023-09-30;1;2023-10-19;GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-03-07;INVESTIDOR PROFISSIONAL;0000;611.92;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Não;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;48964604000184;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;www.idsf.com.br;administracao@idsf.com.br;2023-09-30;2023;;
Fundo;48.964.604/0001-84;2023-12-31;1;2024-01-27;GRIFFIN FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-03-07;INVESTIDOR PROFISSIONAL;0000;611.92;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Não;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;48964604000184;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;www.idsf.com.br;administracao@idsf.com.br;2023-12-31;2023;;
Fundo;48.969.543/0001-48;2023-03-31;1;2023-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II;2022-12-23;INVESTIDOR PROFISSIONAL;;7494750.0;Sim;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;48969543000148;PRAIA DE BOTAFOGO;228;SL. 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-03-31;2023;;
Fundo;48.969.543/0001-48;2023-06-30;1;2023-08-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II;2022-12-23;INVESTIDOR PROFISSIONAL;;7494750.0;Sim;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;48969543000148;PRAIA DE BOTAFOGO;228;SL. 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-06-30;2023;;
Fundo;48.969.543/0001-48;2023-09-30;1;2023-11-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II;2022-12-23;INVESTIDOR PROFISSIONAL;;7494750.0;Sim;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;48969543000148;PRAIA DE BOTAFOGO;228;SL. 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-09-30;2023;;
Fundo;48.969.543/0001-48;2023-12-31;1;2024-02-05;FUNDO DE INVESTIMENTO IMOBILIÁRIO GRAND PLAZA II;2022-12-23;INVESTIDOR PROFISSIONAL;;7494750.0;Sim;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;48969543000148;PRAIA DE BOTAFOGO;228;SL. 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21)3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-12-31;2023;;
Fundo;48.978.731/0001-32;2023-03-31;1;2023-05-15;FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL1CTF009;145515.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978731000132;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-03-31;2023;;
Fundo;48.978.731/0001-32;2023-06-30;1;2023-08-14;FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL1CTF009;145920.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978731000132;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30;2023;;
Fundo;48.978.731/0001-32;2023-09-29;1;2023-11-14;FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL1CTF009;145920.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978731000132;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29;2023;;
Fundo;48.978.731/0001-32;2023-12-29;2;2024-02-15;FRATIX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL1CTF009;151501.08540436;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978731000132;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29;2023;;
Fundo;48.978.797/0001-22;2023-03-31;1;2023-05-15;MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL2CTF007;206760.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978797000122;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-03-31;2023;;
Fundo;48.978.797/0001-22;2023-06-30;1;2023-08-14;MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL2CTF007;207225.23667573;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978797000122;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30;2023;;
Fundo;48.978.797/0001-22;2023-09-29;1;2023-11-14;MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL2CTF007;207225.23667573;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978797000122;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29;2023;;
Fundo;48.978.797/0001-22;2023-12-29;2;2024-02-15;MENESCAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EL2CTF007;207449.96813202;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48978797000122;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29;2023;;
Fundo;48.978.859/0001-04;2023-03-31;1;2023-05-15;BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-29;INVESTIDORES EM GERAL;BRBROFCTF000;11610812.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-03-31;2023;;
Fundo;48.978.859/0001-04;2023-06-30;1;2023-08-11;BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-29;INVESTIDORES EM GERAL;BRBROFCTF000;11610812.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-06-30;2023;;
Fundo;48.978.859/0001-04;2023-09-30;1;2023-11-13;BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-29;INVESTIDORES EM GERAL;BRBROFCTF000;11610812.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30;2023;;
Fundo;48.978.859/0001-04;2023-12-31;1;2024-02-07;BRPR CORPORATE OFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;2022-12-29;INVESTIDORES EM GERAL;BRBROFCTF000;11610812.0;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31;2023;;
Fundo;48.984.698/0001-53;2023-06-30;1;2023-08-14;PINHEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-04-18;INVESTIDOR PROFISSIONAL;BR0FF4CTF000;1150.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48984698000153;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30;2023;;
Fundo;48.984.698/0001-53;2023-09-29;1;2023-11-14;PINHEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-04-18;INVESTIDOR PROFISSIONAL;BR0FF4CTF000;1150.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48984698000153;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29;2023;;
Fundo;48.984.698/0001-53;2023-12-29;1;2024-02-14;PINHEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2023-04-18;INVESTIDOR PROFISSIONAL;BR0FF4CTF000;1150.0;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;48984698000153;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29;2023;;
Fundo;49.005.348/0001-60;2023-09-30;1;2023-11-14;CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO;2023-07-31;INVESTIDOR PROFISSIONAL;BRCLINCTF007;4346763.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30;2023;;
Fundo;49.005.348/0001-60;2023-12-31;1;2024-02-09;CLAVE INDICES DE PRECOS FUNDO DE INVESTIMENTO IMOBILIARIO;2023-07-31;INVESTIDORES EM GERAL;BRCLINCTF007;4346763.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31;2023;;
Fundo;49.005.570/0001-63;2023-03-31;1;2023-05-15;XPCE FII HIGH YIELD;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EJ0CTF005;5350000.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;49005570000163;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;Leblon;RIO DE JANEIRO;RJ;22440033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2023-03-31;2023;;
Fundo;49.005.570/0001-63;2023-06-30;1;2023-08-14;XPCE HIGH YIELD FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EJ0CTF005;5753887.31129983;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;49005570000163;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2023-06-30;2023;;
Fundo;49.005.570/0001-63;2023-09-29;1;2023-11-16;XPCE HIGH YIELD FII;2022-12-29;INVESTIDOR PROFISSIONAL;BR0EJ0CTF005;5753887.31129983;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;49005570000163;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2023-09-30;2023;;
